,MAL_id,Title,Score,Type
0,31043,Boku_dake_ga_Inai_Machi,7.0,TV
1,8536,Fortune_Arterial__Akai_Yakusoku,6.0,TV
2,5114,Fullmetal_Alchemist__Brotherhood,10.0,TV
3,11061,Hunter_x_Hunter_2011,10.0,TV
4,37993,Watashi_ni_Tenshi_ga_Maiorita,7.0,TV
5,6682,11eyes,6.0,TV
6,35413,Imouto_sae_Ireba_Ii,6.0,TV
7,17082,Aiura,5.0,TV
8,5112,Akikan,6.0,TV
9,31764,Nejimaki_Seirei_Senki__Tenkyou_no_Alderamin,8.0,TV
10,11111,Another,6.0,TV
11,5342,Asura_Cryin,7.0,TV
12,6676,Asura_Cryin_2,7.0,TV
13,3974,Tetsuwan_Birdy_Decode,,TV
14,6380,Tetsuwan_Birdy_Decode__The_Cipher,7.0,OVA
15,68,Black_Cat,8.0,TV
16,24439,Kekkai_Sensen,8.0,TV
17,11633,Blood_Lad,8.0,TV
18,10800,Chihayafuru,9.0,TV
19,6573,Darker_than_Black__Ryuusei_no_Gemini,7.0,TV
20,36884,Hisone_to_Maso-tan,8.0,TV
21,1250,Erementar_Gerad,6.0,TV
22,2001,Tengen_Toppa_Gurren_Lagann,10.0,TV
23,4565,Tengen_Toppa_Gurren_Lagann_Movie_2__Lagann-hen,9.0,Movie
24,5150,Hatsukoi_Limited,9.0,TV
25,5958,Sora_no_Otoshimono,8.0,TV
26,33988,Demi-chan_wa_Kataritai,9.0,TV
27,6811,InuYasha__Kanketsu-hen,9.0,TV
28,28121,Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka,7.0,TV
29,14719,JoJo_no_Kimyou_na_Bouken_TV,9.0,TV
30,31933,JoJo_no_Kimyou_na_Bouken_Part_4__Diamond_wa_Kudakenai,9.0,TV
31,20899,JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders,8.0,TV
32,26055,JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders_-_Egypt-hen,8.0,TV
33,30524,Kagewani,7.0,TV
34,469,Karin,,TV
35,18679,Kill_la_Kill,9.0,TV
36,31091,Komori-san_wa_Kotowarenai,6.0,TV
37,17265,Log_Horizon,8.0,TV
38,23321,Log_Horizon_2nd_Season,7.0,TV
39,12175,Koi_to_Senkyo_to_Chocolate,7.0,TV
40,34599,Made_in_Abyss,10.0,TV
41,14833,Maoyuu_Maou_Yuusha,9.0,TV
42,23289,Gekkan_Shoujo_Nozaki-kun,9.0,TV
43,19815,No_Game_No_Life,9.0,TV
44,7769,Ookami-san_to_Shichinin_no_Nakama-tachi,7.0,TV
45,12291,Acchi_Kocchi,8.0,TV
46,36038,Net-juu_no_Susume,7.0,TV
47,28497,Rokka_no_Yuusha,7.0,TV
48,2966,Ookami_to_Koushinryou,9.0,TV
49,18277,Strike_the_Blood,6.0,TV
50,5909,Seitokai_no_Ichizon,7.0,TV
51,4884,Tales_of_the_Abyss,7.0,TV
52,5734,Tayutama__Kiss_on_My_Deity,6.0,TV
53,35860,Karakai_Jouzu_no_Takagi-san,8.0,TV
54,5781,Isekai_no_Seikishi_Monogatari,7.0,OVA
55,23283,Zankyou_no_Terror,8.0,TV
56,35905,Ryuuou_no_Oshigoto,7.0,TV
57,23755,Nanatsu_no_Taizai,5.0,TV
58,16011,Tokyo_Ravens,7.0,TV
59,4224,Toradora,8.0,TV
60,34902,Tsurezure_Children,8.0,TV
61,5507,Senjou_no_Valkyria,7.0,TV
62,28155,Yoru_no_Yatterman,7.0,TV
63,269,Bleach,8.0,TV
64,4192,Hayate_no_Gotoku,8.0,TV
65,516,Keroro_Gunsou,7.0,TV
66,5525,07-Ghost,,TV
67,4657,Arad_Senki__Slap_Up_Party,6.0,TV
68,5074,Tetsuwan_Birdy_Decode_02,,TV
69,20853,Hitsugi_no_Chaika,,TV
70,4186,Koukaku_no_Regios,,TV
71,30383,Classroom%E2%98%86Crisis,7.0,TV
72,1691,Kaze_no_Stigma,,TV
73,24455,Madan_no_Ou_to_Vanadis,,TV
74,6030,Needless,,TV
75,1698,Nodame_Cantabile,9.0,TV
76,1604,Katekyou_Hitman_Reborn,,TV
77,207,Lodoss-tou_Senki,,OVA
78,3594,Tears_to_Tiara,,TV
79,8086,Densetsu_no_Yuusha_no_Densetsu,,TV
80,20973,Sekai_Seifuku__Bouryaku_no_Zvezda,,TV
