,MAL_id,Title,Score
0,49596,Blue_Lock,10.0
1,21,One_Piece,10.0
2,41457,86,
3,48569,86_Part_2,
4,49052,Ao_Ashi,9.0
5,34572,Black_Clover,
6,38691,Dr_Stone,
7,37349,Goblin_Slayer,
8,40748,Jujutsu_Kaisen,9.0
9,39535,Mushoku_Tensei__Isekai_Ittara_Honki_Dasu,
10,45576,Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_Part_2,
11,31964,Boku_no_Hero_Academia,
12,33486,Boku_no_Hero_Academia_2nd_Season,
13,36456,Boku_no_Hero_Academia_3rd_Season,
14,38408,Boku_no_Hero_Academia_4th_Season,
15,41587,Boku_no_Hero_Academia_5th_Season,
16,49918,Boku_no_Hero_Academia_6th_Season,
17,30276,One_Punch_Man,
18,40834,Ousama_Ranking,
19,36475,Sword_Art_Online_Alternative__Gun_Gale_Online,
20,37430,Tensei_shitara_Slime_Datta_Ken,
21,39551,Tensei_shitara_Slime_Datta_Ken_2nd_Season,
22,41487,Tensei_shitara_Slime_Datta_Ken_2nd_Season_Part_2,
23,35790,Tate_no_Yuusha_no_Nariagari,
24,40356,Tate_no_Yuusha_no_Nariagari_Season_2,
25,23755,Nanatsu_no_Taizai,
26,39701,Nanatsu_no_Taizai__Kamigami_no_Gekirin,
27,34577,Nanatsu_no_Taizai__Imashime_no_Fukkatsu,
28,37521,Vinland_Saga,
29,41467,Bleach__Sennen_Kessen-hen,
30,48549,Dr_Stone__New_World,
31,53393,Tengoku_Daimakyou,
32,46569,Jigokuraku,
33,36903,Kengan_Ashura,
34,40269,Kengan_Ashura_Part_2,
35,48926,Komi-san_wa_Comyushou_desu,
36,52211,Mashle,
37,53199,Kidou_Senshi_Gundam__Suisei_no_Majo_Season_2,
38,48736,Sono_Bisque_Doll_wa_Koi_wo_Suru,
39,34134,One_Punch_Man_2nd_Season,
40,33926,Quanzhi_Gaoshou,
41,37932,Quanzhi_Gaoshou_2,
42,40357,Tate_no_Yuusha_no_Nariagari_Season_3,
43,41491,Nanatsu_no_Taizai__Funnu_no_Shinpan,
44,52034,Oshi_no_Ko,
