,MAL_id,Title,Score,Type
0,235,Meitantei_Conan,,TV
1,21,One_Piece,,TV
2,16049,Toaru_Kagaku_no_Railgun_S,,TV
3,22147,Amagi_Brilliant_Park,,TV
4,6547,Angel_Beats,,TV
5,30205,Aoharu_x_Kikanjuu,,TV
6,24833,Ansatsu_Kyoushitsu,,TV
7,16498,Shingeki_no_Kyojin,,TV
8,22789,Barakamon,,TV
9,22145,Kuroshitsuji__Book_of_Circus,,TV
10,23317,Kuroshitsuji__Book_of_Murder,,OVA
11,9919,Ao_no_Exorcist,,TV
12,21995,Ao_Haru_Ride,,TV
13,31478,Bungou_Stray_Dogs,,TV
14,232,Cardcaptor_Sakura,,TV
15,372,Cardcaptor_Sakura_Movie_2__Fuuin_Sareta_Card,,Movie
16,1364,Meitantei_Conan_Movie_05__Tengoku_e_no_Countdown,,Movie
17,1365,Meitantei_Conan_Movie_06__Baker_Street_no_Bourei,,Movie
18,10800,Chihayafuru,,TV
19,28223,Death_Parade,,TV
20,1367,Meitantei_Conan_Movie_08__Ginyoku_no_Magician,,Movie
21,1506,Meitantei_Conan_Movie_10__Tantei-tachi_no_Requiem,,Movie
22,5460,Meitantei_Conan_Movie_13__Shikkoku_no_Chaser,,Movie
23,6467,Meitantei_Conan_Movie_14__Tenkuu_no_Lost_Ship,,Movie
24,9963,Meitantei_Conan_Movie_15__Chinmoku_no_Quarter,,Movie
25,21419,Meitantei_Conan_Movie_18__Ijigen_no_Sniper,,Movie
26,31043,Boku_dake_ga_Inai_Machi,,TV
27,6702,Fairy_Tail,,TV
28,22043,Fairy_Tail_2014,,TV
29,22297,Fate_stay_night__Unlimited_Blade_Works,,TV
30,28701,Fate_stay_night__Unlimited_Blade_Works_2nd_Season,,TV
31,28171,Shokugeki_no_Souma,,TV
32,30415,High%E2%98%86Speed_Movie__Free_Starting_Days,,Movie
33,20583,Haikyuu,,TV
34,11061,Hunter_x_Hunter_2011,,TV
35,10408,Hotarubi_no_Mori_e,,Movie
36,28623,Koutetsujou_no_Kabaneri,,TV
37,14713,Kamisama_Hajimemashita,,TV
38,25681,Kamisama_Hajimemashita%E2%97%8E,,TV
39,6045,Kimi_ni_Todoke,,TV
40,11771,Kuroko_no_Basket,,TV
41,16894,Kuroko_no_Basket_2nd_Season,,TV
42,31051,Kuroko_no_Basket__Saikou_no_Present_desu,,Special
43,24997,Love_Live_The_School_Idol_Movie,,Movie
44,18115,Magi__The_Kingdom_of_Magic,,TV
45,14513,Magi__The_Labyrinth_of_Magic,,TV
46,7054,Kaichou_wa_Maid-sama,,TV
47,23289,Gekkan_Shoujo_Nozaki-kun,,TV
48,31964,Boku_no_Hero_Academia,,TV
49,14227,Tonari_no_Kaibutsu-kun,,TV
50,28297,Ore_Monogatari,,TV
51,19815,No_Game_No_Life,,TV
52,20507,Noragami,,TV
53,30503,Noragami_Aragoto,,TV
54,30885,Noragami_Aragoto_OVA,,OVA
55,31490,One_Piece_Film__Gold,,Movie
56,4155,One_Piece_Film__Strong_World,,Movie
57,12859,One_Piece_Film__Z,,Movie
58,30276,One_Punch_Man,,TV
59,853,Ouran_Koukou_Host_Club,,TV
60,32175,Shounen_Maid,,TV
61,4722,Skip_Beat,,TV
62,23283,Zankyou_no_Terror,,TV
63,23755,Nanatsu_no_Taizai,,TV
64,22319,Tokyo_Ghoul,,TV
65,27899,Tokyo_Ghoul_%E2%88%9AA,,TV
66,4224,Toradora,,TV
67,10321,Uta_no%E2%98%86Prince-sama%E2%99%AA_Maji_Love_1000,,TV
68,12711,Uta_no%E2%98%86Prince-sama%E2%99%AA_Maji_Love_2000,,TV
69,21439,Uta_no%E2%98%86Prince-sama%E2%99%AA_Maji_Love_Revolutions,,TV
70,3457,Vampire_Knight,,TV
71,4752,Vampire_Knight_Guilty,,TV
72,28,Yakitate_Japan,,TV
73,25013,Akatsuki_no_Yona,,TV
74,23273,Shigatsu_wa_Kimi_no_Uso,,TV
75,6586,Yume-iro_P%C3%A2tissi%C3%A8re,,TV
76,9441,Yume-iro_P%C3%A2tissi%C3%A8re_SP_Professional,,TV
77,31630,Gyakuten_Saiban__Sono_Shinjitsu_Igi_Ari,,TV
78,6746,Durarara,,TV
79,32542,Sakamoto_desu_ga,,TV
80,9656,Kimi_ni_Todoke_2nd_Season,,TV
81,31798,Kiznaiver,,TV
82,31741,Magi__Sinbad_no_Bouken_TV,,TV
83,31240,Re_Zero_kara_Hajimeru_Isekai_Seikatsu,,TV
84,30123,Akagami_no_Shirayuki-hime,,TV
85,31680,Super_Lovers,,TV
86,32438,Mayoiga,,TV
87,18179,Yowamushi_Pedal,,TV
88,12189,Hyouka,,TV
89,31414,Nijiiro_Days,,TV
90,32717,Aikatsu_Stars,,TV
91,30654,Ansatsu_Kyoushitsu_2nd_Season,,TV
92,28675,Kyoukai_no_Kanata_Movie_2__Ill_Be_Here_-_Mirai-hen,,Movie
93,30015,ReLIFE,,TV
94,31610,Kyoukai_no_Rinne_2nd_Season,,TV
