,Title,Link
0,Kareshi Kanojo no Jijou,https://myanimelist.net/anime/145/Kareshi_Kanojo_no_Jijou
1,Majutsushi Orphen,https://myanimelist.net/anime/1017/Majutsushi_Orphen
2,Bubblegum Crisis Tokyo 2040,https://myanimelist.net/anime/568/Bubblegum_Crisis_Tokyo_2040
3,Master Keaton,https://myanimelist.net/anime/1483/Master_Keaton
4,Devilman Lady,https://myanimelist.net/anime/1629/Devilman_Lady
5,Gasaraki,https://myanimelist.net/anime/782/Gasaraki
6,Saber Marionette J to X,https://myanimelist.net/anime/1231/Saber_Marionette_J_to_X
7,Jikuu Tantei Genshi-kun,https://myanimelist.net/anime/2281/Jikuu_Tantei_Genshi-kun
8,Generator Gawl,https://myanimelist.net/anime/1022/Generator_Gawl
9,Mamotte Shugogetten!,https://myanimelist.net/anime/626/Mamotte_Shugogetten
10,Let's Nupu Nupu,https://myanimelist.net/anime/5132/Lets_Nupu_Nupu
11,Yume de Aetara (TV),https://myanimelist.net/anime/718/Yume_de_Aetara_TV
12,Kurogane Communication,https://myanimelist.net/anime/1660/Kurogane_Communication
13,Eat-Man '98,https://myanimelist.net/anime/1599/Eat-Man_98
14,Chousoku Spinner,https://myanimelist.net/anime/2703/Chousoku_Spinner
15,Yoiko,https://myanimelist.net/anime/4591/Yoiko
16,Kaiketsu Jouki Tanteidan,https://myanimelist.net/anime/2704/Kaiketsu_Jouki_Tanteidan
17,Super Doll Licca-chan,https://myanimelist.net/anime/2766/Super_Doll_Licca-chan
18,Popolocrois Monogatari,https://myanimelist.net/anime/4191/Popolocrois_Monogatari
19,Saint Luminous Jogakuin,https://myanimelist.net/anime/2781/Saint_Luminous_Jogakuin
20,Ojarumaru,https://myanimelist.net/anime/4459/Ojarumaru
21,Dokkiri Doctor,https://myanimelist.net/anime/4554/Dokkiri_Doctor
22,Totsugeki! Pappara-tai,https://myanimelist.net/anime/5278/Totsugeki_Pappara-tai
23,Monkey Magic,https://myanimelist.net/anime/1139/Monkey_Magic
24,Hanasaka Tenshi Tenten-kun,https://myanimelist.net/anime/9811/Hanasaka_Tenshi_Tenten-kun
25,Only You: Viva! Cabaret Club,https://myanimelist.net/anime/20085/Only_You__Viva_Cabaret_Club
26,Yoshimoto Muchikko Monogatari,https://myanimelist.net/anime/12781/Yoshimoto_Muchikko_Monogatari
27,Cowboy Bebop,https://myanimelist.net/anime/1/Cowboy_Bebop
28,Pokemon,https://myanimelist.net/anime/527/Pokemon
29,Cardcaptor Sakura,https://myanimelist.net/anime/232/Cardcaptor_Sakura
30,Initial D First Stage,https://myanimelist.net/anime/185/Initial_D_First_Stage
31,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
32,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
33,Doraemon (1979),https://myanimelist.net/anime/2471/Doraemon_1979
34,Kindaichi Shounen no Jikenbo,https://myanimelist.net/anime/2076/Kindaichi_Shounen_no_Jikenbo
35,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,https://myanimelist.net/anime/303/Aa_Megami-sama__Chichaitte_Koto_wa_Benri_da_ne
36,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,https://myanimelist.net/anime/3545/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo
37,Dr. Slump,https://myanimelist.net/anime/3312/Dr_Slump
38,Neo Ranga,https://myanimelist.net/anime/1163/Neo_Ranga
39,Shadow Skill: Eigi,https://myanimelist.net/anime/678/Shadow_Skill__Eigi
40,Brain Powerd,https://myanimelist.net/anime/1542/Brain_Powerd
41,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
42,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
43,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
44,Hakugei Densetsu,https://myanimelist.net/anime/1466/Hakugei_Densetsu
45,Yume no Crayon Oukoku,https://myanimelist.net/anime/4651/Yume_no_Crayon_Oukoku
