,Title,Link
0,Rekka no Honoo,https://myanimelist.net/anime/238/Rekka_no_Honoo
1,Misute♡naide Daisy,https://myanimelist.net/anime/1936/Misute♡naide_Daisy
2,Hare Tokidoki Buta (TV),https://myanimelist.net/anime/2280/Hare_Tokidoki_Buta_TV
3,Anime TV de Hakken! Tamagotchi,https://myanimelist.net/anime/6520/Anime_TV_de_Hakken_Tamagotchi
4,Ninpen Manmaru,https://myanimelist.net/anime/9455/Ninpen_Manmaru
5,Azumi Mamma★Mia,https://myanimelist.net/anime/22247/Azumi_Mamma★Mia
6,Pokemon,https://myanimelist.net/anime/527/Pokemon
7,Dragon Ball GT,https://myanimelist.net/anime/225/Dragon_Ball_GT
8,Rurouni Kenshin: Meiji Kenkaku Romantan,https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan
9,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
10,Shoujo Kakumei Utena,https://myanimelist.net/anime/440/Shoujo_Kakumei_Utena
11,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
12,Kodomo no Omocha (TV),https://myanimelist.net/anime/1486/Kodomo_no_Omocha_TV
13,Doraemon (1979),https://myanimelist.net/anime/2471/Doraemon_1979
14,Hana yori Dango,https://myanimelist.net/anime/106/Hana_yori_Dango
15,Slayers Try,https://myanimelist.net/anime/1172/Slayers_Try
16,Taiho Shichau zo (TV),https://myanimelist.net/anime/1372/Taiho_Shichau_zo_TV
17,Shin Tenchi Muyou!,https://myanimelist.net/anime/538/Shin_Tenchi_Muyou
18,Kindaichi Shounen no Jikenbo,https://myanimelist.net/anime/2076/Kindaichi_Shounen_no_Jikenbo
19,Yuusha-Ou GaoGaiGar,https://myanimelist.net/anime/890/Yuusha-Ou_GaoGaiGar
20,Chuuka Ichiban!,https://myanimelist.net/anime/110/Chuuka_Ichiban
21,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,https://myanimelist.net/anime/3545/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo
22,Clamp Gakuen Tanteidan,https://myanimelist.net/anime/1844/Clamp_Gakuen_Tanteidan
23,Hyper Police,https://myanimelist.net/anime/1180/Hyper_Police
24,Cutie Honey F,https://myanimelist.net/anime/1853/Cutie_Honey_F
25,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
26,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
27,Maze☆Bakunetsu Jikuu (TV),https://myanimelist.net/anime/1161/Maze☆Bakunetsu_Jikuu_TV
28,Bakusou Kyoudai Let's & Go WGP,https://myanimelist.net/anime/2706/Bakusou_Kyoudai_Lets___Go_WGP
29,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
30,Hakugei Densetsu,https://myanimelist.net/anime/1466/Hakugei_Densetsu
31,Super Fishing Grander Musashi,https://myanimelist.net/anime/2415/Super_Fishing_Grander_Musashi
32,Gegege no Kitarou (1996),https://myanimelist.net/anime/7619/Gegege_no_Kitarou_1996
33,Mach GoGoGo (1997),https://myanimelist.net/anime/3571/Mach_GoGoGo_1997
34,Sore Ike! Anpanman,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman
35,Azuki-chan,https://myanimelist.net/anime/1893/Azuki-chan
36,Hareluya II Boy,https://myanimelist.net/anime/4211/Hareluya_II_Boy
37,YAT Anshin! Uchuu Ryokou,https://myanimelist.net/anime/1891/YAT_Anshin_Uchuu_Ryokou
38,Kerokero Chime,https://myanimelist.net/anime/2074/Kerokero_Chime
39,Kiko-chan Smile,https://myanimelist.net/anime/2075/Kiko-chan_Smile
40,Shima Shima Tora no Shimajirou,https://myanimelist.net/anime/9768/Shima_Shima_Tora_no_Shimajirou
41,Oyako Club,https://myanimelist.net/anime/12393/Oyako_Club
42,Chou Tokkyuu Hikarian,https://myanimelist.net/anime/5189/Chou_Tokkyuu_Hikarian
43,Bamboo Bears,https://myanimelist.net/anime/2822/Bamboo_Bears
44,Narara Superboard,https://myanimelist.net/anime/32136/Narara_Superboard
45,Kyuumei Senshi Nanosaver,https://myanimelist.net/anime/27393/Kyuumei_Senshi_Nanosaver
46,Spoon-hime no Swing Kitchen,https://myanimelist.net/anime/30120/Spoon-hime_no_Swing_Kitchen
47,Stray Sheep no Daibouken,https://myanimelist.net/anime/55285/Stray_Sheep_no_Daibouken
48,AIKa,https://myanimelist.net/anime/366/AIKa
49,Rayearth,https://myanimelist.net/anime/1954/Rayearth
50,Fujimi 2-choume Koukyougakudan,https://myanimelist.net/anime/2218/Fujimi_2-choume_Koukyougakudan
51,Ai Tenshi Densetsu Wedding Peach DX,https://myanimelist.net/anime/1957/Ai_Tenshi_Densetsu_Wedding_Peach_DX
52,Battle Athletess Daiundoukai,https://myanimelist.net/anime/1185/Battle_Athletess_Daiundoukai
53,B'T X Neo,https://myanimelist.net/anime/1736/BT_X_Neo
54,Dennou Sentai Voogie's★Angel,https://myanimelist.net/anime/2453/Dennou_Sentai_Voogies★Angel
55,Soreyuke! Uchuu Senkan Yamamoto Youko II,https://myanimelist.net/anime/1671/Soreyuke_Uchuu_Senkan_Yamamoto_Youko_II
56,Tokio Kidou Police,https://myanimelist.net/anime/1405/Tokio_Kidou_Police
57,Chou Kousoku Gran Doll,https://myanimelist.net/anime/1992/Chou_Kousoku_Gran_Doll
58,Princess Rouge,https://myanimelist.net/anime/1644/Princess_Rouge
59,Ryuuki Denshou,https://myanimelist.net/anime/3968/Ryuuki_Denshou
60,Doukyuusei 2,https://myanimelist.net/anime/4842/Doukyuusei_2
61,Chokin Senshi Cashman,https://myanimelist.net/anime/6484/Chokin_Senshi_Cashman
62,Injuu Daikessen,https://myanimelist.net/anime/3950/Injuu_Daikessen
63,Injuu Nerawareta Idol,https://myanimelist.net/anime/3584/Injuu_Nerawareta_Idol
64,Virtuacall 2,https://myanimelist.net/anime/3530/Virtuacall_2
65,Pendant,https://myanimelist.net/anime/4822/Pendant
66,Shin Shounan Bakusouzoku Arakure Knight,https://myanimelist.net/anime/16510/Shin_Shounan_Bakusouzoku_Arakure_Knight
67,Licca-chan to Yamaneko Hoshi no Tabi,https://myanimelist.net/anime/9878/Licca-chan_to_Yamaneko_Hoshi_no_Tabi
68,Elmer no Bouken: My Father's Dragon,https://myanimelist.net/anime/6593/Elmer_no_Bouken__My_Fathers_Dragon
69,Field ni Soyogu Kaze,https://myanimelist.net/anime/18443/Field_ni_Soyogu_Kaze
70,Muku Hatojuu no Meiken Monogatari,https://myanimelist.net/anime/30944/Muku_Hatojuu_no_Meiken_Monogatari
71,Nezumi-kun no Chokki,https://myanimelist.net/anime/27849/Nezumi-kun_no_Chokki
72,Kogitsune no Shouboutai,https://myanimelist.net/anime/28569/Kogitsune_no_Shouboutai
73,Kogitsune no Koutsuu Anzen,https://myanimelist.net/anime/39384/Kogitsune_no_Koutsuu_Anzen
74,Mononoke Hime,https://myanimelist.net/anime/164/Mononoke_Hime
75,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",https://myanimelist.net/anime/32/Shinseiki_Evangelion_Movie__Air_Magokoro_wo_Kimi_ni
76,Slayers Great,https://myanimelist.net/anime/868/Slayers_Great
77,Tenchi Muyou! Manatsu no Eve,https://myanimelist.net/anime/1101/Tenchi_Muyou_Manatsu_no_Eve
78,Jungle Taitei Movie (1997),https://myanimelist.net/anime/2264/Jungle_Taitei_Movie_1997
79,Cutie Honey F Movie,https://myanimelist.net/anime/6496/Cutie_Honey_F_Movie
80,Xiao Qian,https://myanimelist.net/anime/315/Xiao_Qian
81,Jigoku Sensei Nube: Kyoufu no Natsuyasumi!! Ayashi no Umi no Densetsu!,https://myanimelist.net/anime/5296/Jigoku_Sensei_Nube__Kyoufu_no_Natsuyasumi_Ayashi_no_Umi_no_Densetsu
82,Chikyuu ga Ugoita Hi,https://myanimelist.net/anime/2915/Chikyuu_ga_Ugoita_Hi
83,Bakumatsu no Spasibo,https://myanimelist.net/anime/8092/Bakumatsu_no_Spasibo
84,Bakusou Kyoudai Let's & Go!! WGP Bousou Mini Yonku Daitsuiseki,https://myanimelist.net/anime/9858/Bakusou_Kyoudai_Lets___Go_WGP_Bousou_Mini_Yonku_Daitsuiseki
85,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,https://myanimelist.net/anime/8157/Gegege_no_Kitarou__Youkai_Tokkyuu_Maboroshi_no_Kisha
86,Eikou e no Spur: Igaya Chiharu Monogatari,https://myanimelist.net/anime/19943/Eikou_e_no_Spur__Igaya_Chiharu_Monogatari
87,Sore Ike! Anpanman: Niji no Pyramid,https://myanimelist.net/anime/9446/Sore_Ike_Anpanman__Niji_no_Pyramid
88,Tamagotchi Honto no Hanashi,https://myanimelist.net/anime/6519/Tamagotchi_Honto_no_Hanashi
89,Sore Ike! Anpanman: Bokura wa Hero,https://myanimelist.net/anime/27371/Sore_Ike_Anpanman__Bokura_wa_Hero
90,Nanjung Ilgi,https://myanimelist.net/anime/42323/Nanjung_Ilgi
91,Jeonsa Ryan,https://myanimelist.net/anime/48320/Jeonsa_Ryan
92,Rurouni Kenshin Recap,https://myanimelist.net/anime/10334/Rurouni_Kenshin_Recap
93,Lupin III: Walther P38,https://myanimelist.net/anime/1439/Lupin_III__Walther_P38
