,Title,Link
0,Serial Experiments Lain,https://myanimelist.net/anime/339/Serial_Experiments_Lain
1,Night Walker: Mayonaka no Tantei,https://myanimelist.net/anime/621/Night_Walker__Mayonaka_no_Tantei
2,Shadow Skill: Eigi,https://myanimelist.net/anime/678/Shadow_Skill__Eigi
3,Super Milk-chan,https://myanimelist.net/anime/1743/Super_Milk-chan
4,Momoiro Sisters,https://myanimelist.net/anime/1188/Momoiro_Sisters
5,Urayasu Tekkin Kazoku,https://myanimelist.net/anime/2716/Urayasu_Tekkin_Kazoku
6,Hatsumei Boy Kanipan,https://myanimelist.net/anime/3689/Hatsumei_Boy_Kanipan
7,Cowboy Bebop,https://myanimelist.net/anime/1/Cowboy_Bebop
8,Trigun,https://myanimelist.net/anime/6/Trigun
9,Pokemon,https://myanimelist.net/anime/527/Pokemon
10,Rurouni Kenshin: Meiji Kenkaku Romantan,https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan
11,Cardcaptor Sakura,https://myanimelist.net/anime/232/Cardcaptor_Sakura
12,Initial D First Stage,https://myanimelist.net/anime/185/Initial_D_First_Stage
13,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
14,Yu☆Gi☆Oh!,https://myanimelist.net/anime/550/Yu☆Gi☆Oh
15,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
16,Doraemon (1979),https://myanimelist.net/anime/2471/Doraemon_1979
17,Lodoss-tou Senki: Eiyuu Kishi Den,https://myanimelist.net/anime/206/Lodoss-tou_Senki__Eiyuu_Kishi_Den
18,Kindaichi Shounen no Jikenbo,https://myanimelist.net/anime/2076/Kindaichi_Shounen_no_Jikenbo
19,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,https://myanimelist.net/anime/303/Aa_Megami-sama__Chichaitte_Koto_wa_Benri_da_ne
20,Chuuka Ichiban!,https://myanimelist.net/anime/110/Chuuka_Ichiban
21,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,https://myanimelist.net/anime/3545/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo
22,Weiß Kreuz,https://myanimelist.net/anime/447/Weiß_Kreuz
23,Dr. Slump,https://myanimelist.net/anime/3312/Dr_Slump
24,Lost Universe,https://myanimelist.net/anime/1184/Lost_Universe
25,Neo Ranga,https://myanimelist.net/anime/1163/Neo_Ranga
26,Silent Möbius,https://myanimelist.net/anime/1517/Silent_Möbius
27,Princess Nine: Kisaragi Joshikou Yakyuubu,https://myanimelist.net/anime/1846/Princess_Nine__Kisaragi_Joshikou_Yakyuubu
28,Mahou no Stage Fancy Lala,https://myanimelist.net/anime/604/Mahou_no_Stage_Fancy_Lala
29,Brain Powerd,https://myanimelist.net/anime/1542/Brain_Powerd
30,Akihabara Dennou-gumi,https://myanimelist.net/anime/2288/Akihabara_Dennou-gumi
31,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
32,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
33,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
34,Hakugei Densetsu,https://myanimelist.net/anime/1466/Hakugei_Densetsu
35,Yume no Crayon Oukoku,https://myanimelist.net/anime/4651/Yume_no_Crayon_Oukoku
36,Bakusou Kyoudai Let's & Go MAX,https://myanimelist.net/anime/2709/Bakusou_Kyoudai_Lets___Go_MAX
37,Sore Ike! Anpanman,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman
38,Android Ana Maico 2010,https://myanimelist.net/anime/810/Android_Ana_Maico_2010
39,Fushigi Mahou Fun Fun Pharmacy,https://myanimelist.net/anime/8503/Fushigi_Mahou_Fun_Fun_Pharmacy
40,Bomberman B-Daman Bakugaiden,https://myanimelist.net/anime/1672/Bomberman_B-Daman_Bakugaiden
41,Grander Musashi RV,https://myanimelist.net/anime/2416/Grander_Musashi_RV
42,Beast Wars Second Chou Seimeitai Transformers,https://myanimelist.net/anime/5070/Beast_Wars_Second_Chou_Seimeitai_Transformers
43,DT Eightron,https://myanimelist.net/anime/1314/DT_Eightron
44,Alice SOS,https://myanimelist.net/anime/8812/Alice_SOS
45,Chou Mashin Eiyuuden Wataru,https://myanimelist.net/anime/3432/Chou_Mashin_Eiyuuden_Wataru
46,Nessa no Haou Gandalla,https://myanimelist.net/anime/3176/Nessa_no_Haou_Gandalla
47,YAT Anshin! Uchuu Ryokou 2,https://myanimelist.net/anime/1892/YAT_Anshin_Uchuu_Ryokou_2
48,Hare Tokidoki Buta (TV),https://myanimelist.net/anime/2280/Hare_Tokidoki_Buta_TV
49,Himitsu no Akko-chan 3,https://myanimelist.net/anime/3839/Himitsu_no_Akko-chan_3
50,Gakkyuu Ou Yamazaki,https://myanimelist.net/anime/5375/Gakkyuu_Ou_Yamazaki
51,Shima Shima Tora no Shimajirou,https://myanimelist.net/anime/9768/Shima_Shima_Tora_no_Shimajirou
52,Oyako Club,https://myanimelist.net/anime/12393/Oyako_Club
53,Ginga Hyouryuu Vifam 13,https://myanimelist.net/anime/9391/Ginga_Hyouryuu_Vifam_13
54,Chou Tokkyuu Hikarian,https://myanimelist.net/anime/5189/Chou_Tokkyuu_Hikarian
55,Sakura Momoko Gekijou: Coji-Coji,https://myanimelist.net/anime/3869/Sakura_Momoko_Gekijou__Coji-Coji
56,Seupideuwang Beongae,https://myanimelist.net/anime/9424/Seupideuwang_Beongae
57,Takoyaki Mant-Man,https://myanimelist.net/anime/3937/Takoyaki_Mant-Man
58,Narara Superboard,https://myanimelist.net/anime/32136/Narara_Superboard
59,Heli-Tako Puu-chan,https://myanimelist.net/anime/24465/Heli-Tako_Puu-chan
60,Spoon-hime no Swing Kitchen,https://myanimelist.net/anime/30120/Spoon-hime_no_Swing_Kitchen
61,Kocchi Muite Miiko,https://myanimelist.net/anime/42083/Kocchi_Muite_Miiko
62,Stray Sheep no Daibouken,https://myanimelist.net/anime/55285/Stray_Sheep_no_Daibouken
63,Pinka to Umi no Otomodachi,https://myanimelist.net/anime/60631/Pinka_to_Umi_no_Otomodachi
64,Kidou Senshi Gundam: Dai 08 MS Shoutai,https://myanimelist.net/anime/81/Kidou_Senshi_Gundam__Dai_08_MS_Shoutai
65,One Piece: Taose! Kaizoku Ganzack,https://myanimelist.net/anime/466/One_Piece__Taose_Kaizoku_Ganzack
66,AIKa,https://myanimelist.net/anime/366/AIKa
67,Hunter x Hunter Pilot,https://myanimelist.net/anime/10189/Hunter_x_Hunter_Pilot
68,Ginga Eiyuu Densetsu Gaiden,https://myanimelist.net/anime/3371/Ginga_Eiyuu_Densetsu_Gaiden
69,Fushigi Yuugi: Dai Ni Bu,https://myanimelist.net/anime/381/Fushigi_Yuugi__Dai_Ni_Bu
70,Bishoujo Senshi Sailor Moon Memorial,https://myanimelist.net/anime/8756/Bishoujo_Senshi_Sailor_Moon_Memorial
71,Change!! Getter Robo: Sekai Saigo no Hi,https://myanimelist.net/anime/978/Change_Getter_Robo__Sekai_Saigo_no_Hi
72,Macross Dynamite 7,https://myanimelist.net/anime/1398/Macross_Dynamite_7
73,Bannou Bunka Neko-Musume DASH!,https://myanimelist.net/anime/374/Bannou_Bunka_Neko-Musume_DASH
74,Geobreeders: File-X Chibi Neko Dakkan,https://myanimelist.net/anime/1158/Geobreeders__File-X_Chibi_Neko_Dakkan
75,Gosenzo Sane,https://myanimelist.net/anime/188/Gosenzo_Sane
76,Midnight Panther,https://myanimelist.net/anime/1763/Midnight_Panther
77,Dousou Kai,https://myanimelist.net/anime/692/Dousou_Kai
78,Gakuen Sodom,https://myanimelist.net/anime/3063/Gakuen_Sodom
79,Doukyuusei 2,https://myanimelist.net/anime/4842/Doukyuusei_2
80,Shownoid Mako-chan,https://myanimelist.net/anime/3648/Shownoid_Mako-chan
81,Juliet,https://myanimelist.net/anime/8993/Juliet
82,Chou Kidou Densetsu DinaGiga,https://myanimelist.net/anime/2310/Chou_Kidou_Densetsu_DinaGiga
83,Kara no Naka no Kotori,https://myanimelist.net/anime/2443/Kara_no_Naka_no_Kotori
84,Mujintou Monogatari X,https://myanimelist.net/anime/3983/Mujintou_Monogatari_X
85,Terra Story,https://myanimelist.net/anime/5612/Terra_Story
86,Love² Police,https://myanimelist.net/anime/7908/Love²_Police
87,Dennou Sentai Voogie's★Angel Gaiden: Susume! Super★Angels!,https://myanimelist.net/anime/23855/Dennou_Sentai_Voogies★Angel_Gaiden__Susume_Super★Angels
88,Efficus: Kono Omoi o Kimi ni...,https://myanimelist.net/anime/16257/Efficus__Kono_Omoi_o_Kimi_ni
89,Sam-chan no Obake Nanka Kowaku Nai,https://myanimelist.net/anime/35035/Sam-chan_no_Obake_Nanka_Kowaku_Nai
90,Karasu no Panya-san/Dorobou Gakkou,https://myanimelist.net/anime/27841/Karasu_no_Panya-san_Dorobou_Gakkou
91,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,https://myanimelist.net/anime/27847/Kyoushitsu_wa_Obake_ga_Ippai_Boku_wa_Yuusha_da_zo
92,Youkoso! Ecolo Shima,https://myanimelist.net/anime/35279/Youkoso_Ecolo_Shima
93,Pokemon Movie 01: Mewtwo no Gyakushuu,https://myanimelist.net/anime/528/Pokemon_Movie_01__Mewtwo_no_Gyakushuu
94,Shin Kidou Senki Gundam Wing: Endless Waltz Tokubetsu-hen,https://myanimelist.net/anime/2273/Shin_Kidou_Senki_Gundam_Wing__Endless_Waltz_Tokubetsu-hen
95,Spriggan,https://myanimelist.net/anime/420/Spriggan
96,Pokemon: Pikachu no Natsuyasumi,https://myanimelist.net/anime/5526/Pokemon__Pikachu_no_Natsuyasumi
97,Slayers Gorgeous,https://myanimelist.net/anime/867/Slayers_Gorgeous
98,Kidou Senkan Nadesico: The Prince of Darkness,https://myanimelist.net/anime/219/Kidou_Senkan_Nadesico__The_Prince_of_Darkness
99,Kidou Senshi Gundam: Dai 08 MS Shoutai - Miller's Report,https://myanimelist.net/anime/83/Kidou_Senshi_Gundam__Dai_08_MS_Shoutai_-_Millers_Report
100,Pokemon Introductory Recap,https://myanimelist.net/anime/11073/Pokemon_Introductory_Recap
101,Sore Ike! Anpanman: Tenohira wo Taiyou ni,https://myanimelist.net/anime/21295/Sore_Ike_Anpanman__Tenohira_wo_Taiyou_ni
102,Sore Ike! Anpanman: Anpanman to Okashi na Nakama,https://myanimelist.net/anime/21935/Sore_Ike_Anpanman__Anpanman_to_Okashi_na_Nakama
103,"Suteki desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",https://myanimelist.net/anime/2424/Suteki_desu_wa_Sakura-chan_Tomoyo_no_Cardcaptor_Sakura_Katsuyaku_Video_Nikki
104,Lupin III: Honoo no Kioku - Tokyo Crisis,https://myanimelist.net/anime/1437/Lupin_III__Honoo_no_Kioku_-_Tokyo_Crisis
105,Gundam: Mission to the Rise,https://myanimelist.net/anime/4540/Gundam__Mission_to_the_Rise
106,The Impression of First Gundam,https://myanimelist.net/anime/19977/The_Impression_of_First_Gundam
107,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas Pilot Film,https://myanimelist.net/anime/37506/Legend_of_Lemnear__Kyokuguro_no_Tsubasa_Valkisas_Pilot_Film
108,Crayon Shin-chan Specials,https://myanimelist.net/anime/41880/Crayon_Shin-chan_Specials
109,Seikimatsu Leader Gaiden Takeshi!,https://myanimelist.net/anime/16245/Seikimatsu_Leader_Gaiden_Takeshi
110,Otoko wa Tsurai yo: Torajirou Wasurenagusa,https://myanimelist.net/anime/19559/Otoko_wa_Tsurai_yo__Torajirou_Wasurenagusa
111,Tick & Tack,https://myanimelist.net/anime/29369/Tick___Tack
112,Hasu no Yousei: Bonyo Bonyo,https://myanimelist.net/anime/29499/Hasu_no_Yousei__Bonyo_Bonyo
113,Slime Boukenki: Wolf-kun Ganbaru no Maki,https://myanimelist.net/anime/60019/Slime_Boukenki__Wolf-kun_Ganbaru_no_Maki
